transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_mode,merchant,status_transaction
21160,4637,2024-01-23 01:34:51,Deposit,14797.26,Branch,,Success
34767,4638,2024-09-18 11:29:16,Transfer,10530.08,Online,Reliance,Success
22262,4639,2024-06-17 00:34:20,Transfer,2543.92,ATM,Reliance,Failed
44218,4640,2024-10-26 22:23:42,Deposit,8247.14,Branch,,Failed
49496,4641,2023-10-09 15:11:10,Deposit,25626.93,Online,,Success
23227,4642,2025-06-02 18:08:34,Deposit,683.41,Branch,,Success
9063,4643,2024-10-27 00:18:22,Withdrawal,8644.98,UPI,,Success
21900,4644,2024-07-22 19:59:13,Withdrawal,7748.71,UPI,,Success
11604,4645,2024-01-24 07:27:03,Withdrawal,14122.24,ATM,,Success
29940,4646,2024-02-29 21:34:36,Deposit,11041.87,UPI,,Success
5413,4647,2024-05-05 16:34:12,Withdrawal,10875.65,Online,,Success
36749,4648,2025-06-10 16:50:16,Bill Payment,860.63,Online,Electricity Board,Success
34125,4649,2024-10-24 20:06:08,Deposit,4825.95,UPI,,Success
21435,4650,2023-12-21 14:10:35,Withdrawal,16134.26,Online,,Success
7118,4651,2025-02-18 12:55:44,Withdrawal,16990.27,ATM,,Success
1212,4652,2024-12-31 02:48:31,Withdrawal,2366.42,Online,,Success
20037,4653,2024-04-05 01:29:41,Transfer,3296.65,Online,Electricity Board,Success
45114,4654,2024-03-18 14:28:30,Withdrawal,4675.95,Online,,Success
49969,4655,2024-08-11 01:38:45,Withdrawal,7059.0,Branch,,Success
25214,4656,2023-10-09 08:26:15,Withdrawal,10104.94,ATM,,Success
40053,4657,2024-06-13 04:28:45,Deposit,17713.22,Online,,Success
2065,4658,2023-12-25 15:15:40,Deposit,21801.62,Branch,,Success
41295,4659,2025-05-27 10:23:02,Deposit,6760.0,Online,,Success
9286,4660,2024-11-08 18:44:58,Withdrawal,38709.33,Online,,Success
14743,4661,2025-01-26 01:54:18,Deposit,4291.26,ATM,,Success
818,4662,2025-09-01 05:44:48,Withdrawal,1459.08,Branch,,Success
2269,4663,2025-03-03 05:04:26,Transfer,2652.19,ATM,Flipkart,Success
30269,4664,2025-07-06 18:49:47,Withdrawal,14289.28,Branch,,Success
1396,4665,2024-07-11 18:22:58,Transfer,1784.6,Branch,Water Board,Success
23495,4666,2023-12-20 12:54:24,Withdrawal,9539.1,Branch,,Success
37933,4667,2024-12-21 05:00:32,Transfer,6493.91,ATM,Flipkart,Success
43530,4668,2024-08-01 21:41:10,Deposit,5212.36,UPI,,Success
48430,4669,2025-07-24 20:44:54,Withdrawal,9939.29,UPI,,Success
49263,4670,2024-05-02 03:27:28,Deposit,4041.22,Online,,Success
40779,4671,2025-02-17 08:18:56,Deposit,14240.73,Branch,,Success
42430,4672,2025-07-11 23:36:49,Withdrawal,15391.48,ATM,,Success
18009,4673,2025-01-20 01:33:09,Withdrawal,2369.14,ATM,,Success
5747,4674,2024-02-22 13:19:36,Deposit,5441.23,UPI,,Success
26008,4675,2024-07-24 06:14:02,Withdrawal,22721.42,Branch,,Success
37175,4676,2025-05-18 09:32:43,Transfer,3950.5,Online,Reliance,Success
16230,4677,2024-03-20 00:50:43,Deposit,10234.21,Online,,Success
44832,4678,2025-09-19 12:50:03,Deposit,2609.27,ATM,,Success
48421,4679,2024-06-06 04:28:42,Withdrawal,10905.47,Online,,Success
27319,4680,2025-08-27 15:38:43,Deposit,38000.06,Branch,,Success
31743,4681,2024-07-08 03:41:04,Deposit,6804.94,Branch,,Success
39323,4682,2024-02-24 23:19:58,Deposit,1433.53,ATM,,Success
31833,4683,2023-11-26 21:43:45,Withdrawal,4005.81,UPI,,Success
10886,4684,2024-01-23 21:00:35,Withdrawal,1210.57,Online,,Pending
38154,4685,2025-09-20 08:06:33,Transfer,10485.34,Branch,Water Board,Success
2178,4686,2025-09-17 03:34:45,Deposit,32376.57,Branch,,Success
19487,4687,2023-12-18 06:39:40,Bill Payment,13946.39,UPI,Reliance,Success
13337,4688,2024-05-31 07:05:14,Deposit,2726.36,ATM,,Success
655,4689,2024-06-07 10:09:47,Deposit,8075.12,ATM,,Success
47879,4690,2024-07-16 10:30:09,Withdrawal,12668.1,ATM,,Success
46800,4691,2025-05-24 10:43:55,Deposit,8820.09,ATM,,Success
15544,4692,2023-12-10 09:32:50,Deposit,134.4,ATM,,Success
20128,4693,2024-09-11 03:50:23,Transfer,7244.72,ATM,Reliance,Success
29831,4694,2025-05-20 08:06:31,Deposit,3521.48,Branch,,Success
15989,4695,2025-06-02 10:41:53,Transfer,4774.51,Online,Electricity Board,Success
47799,4696,2024-12-22 15:28:50,Deposit,623.18,ATM,,Success
14129,4697,2025-06-07 10:44:16,Transfer,9914.83,Branch,PayTM,Success
26761,4698,2025-09-15 11:19:00,Transfer,10801.43,Online,Gas Supplier,Success
10923,4699,2024-08-06 22:20:46,Bill Payment,4587.51,ATM,Water Board,Success
47836,4700,2025-03-31 08:07:57,Deposit,3842.93,Branch,,Success
43741,4701,2025-02-23 22:55:47,Withdrawal,31765.54,Online,,Success
27121,4702,2023-11-09 12:59:52,Withdrawal,15207.81,Online,,Success
5434,4703,2025-08-23 13:59:09,Deposit,10904.14,ATM,,Success
28210,4704,2025-09-12 23:16:26,Withdrawal,5546.7,Branch,,Success
31025,4705,2025-09-12 05:30:37,Transfer,36750.16,UPI,Amazon,Success
37806,4706,2025-06-12 03:48:43,Withdrawal,2109.8,Online,,Success
34039,4707,2024-08-18 10:38:48,Withdrawal,25934.86,Branch,,Failed
466,4708,2025-08-15 17:56:50,Transfer,2977.26,Branch,Electricity Board,Success
32405,4709,2025-09-03 07:01:13,Withdrawal,6542.06,ATM,,Failed
25914,4710,2025-01-04 17:28:27,Deposit,2417.94,ATM,,Success
9769,4711,2024-07-12 10:19:44,Deposit,6531.97,Online,,Success
39285,4712,2025-07-17 14:01:43,Deposit,14832.94,Branch,,Success
40796,4713,2024-08-21 22:02:34,Deposit,9870.9,UPI,,Success
7283,4714,2025-06-01 12:14:26,Withdrawal,18398.25,Branch,,Success
12896,4715,2025-09-07 14:23:21,Deposit,19316.01,UPI,,Success
39290,4716,2024-06-10 03:48:48,Transfer,2109.81,Online,Amazon,Success
6314,4717,2025-01-16 15:38:53,Withdrawal,9091.79,Branch,,Success
17024,4718,2025-06-16 07:44:18,Bill Payment,1948.89,Online,Amazon,Success
18969,4719,2024-06-07 23:59:09,Transfer,17148.77,ATM,Electricity Board,Failed
32977,4720,2023-11-03 23:42:23,Withdrawal,26298.46,Branch,,Success
23197,4721,2024-05-27 13:18:04,Withdrawal,8615.79,Branch,,Success
12344,4722,2023-10-25 02:33:07,Withdrawal,111.01,UPI,,Success
47663,4723,2024-04-13 08:15:25,Deposit,2021.46,UPI,,Success
7723,4724,2025-05-22 07:47:10,Withdrawal,536.63,ATM,,Success
47594,4725,2024-02-29 05:43:16,Withdrawal,2250.13,ATM,,Success
22754,4726,2025-04-04 23:37:12,Withdrawal,3072.68,ATM,,Success
9520,4727,2025-05-26 18:44:54,Transfer,7849.13,ATM,IRCTC,Failed
12021,4728,2023-11-20 01:58:11,Withdrawal,42445.09,Online,,Success
8000,4729,2025-02-06 00:13:16,Deposit,5983.74,UPI,,Success
11218,4730,2024-10-27 09:29:58,Withdrawal,13045.5,Online,,Success
22098,4731,2024-07-15 12:55:57,Deposit,34949.67,ATM,,Success
13420,4732,2024-05-17 22:38:15,Withdrawal,5735.8,Online,,Success
27843,4733,2025-05-11 11:31:45,Deposit,23535.14,UPI,,Success
1045,4734,2024-01-04 17:13:59,Withdrawal,5697.31,UPI,,Success
9554,4735,2024-08-29 15:42:39,Withdrawal,560.53,ATM,,Success
47603,4736,2023-10-28 13:13:55,Transfer,3968.01,Online,PhonePe,Success
20926,4737,2024-10-23 10:41:59,Withdrawal,13153.84,ATM,,Success
24266,4738,2025-03-06 06:36:26,Withdrawal,17556.34,Online,,Pending
13040,4739,2024-07-24 00:33:57,Withdrawal,1993.02,Branch,,Success
32930,4740,2023-10-20 21:51:57,Deposit,48875.15,Branch,,Success
29693,4741,2023-12-28 23:14:53,Withdrawal,4909.42,Branch,,Success
48742,4742,2025-02-01 01:52:48,Withdrawal,18186.9,UPI,,Success
40679,4743,2024-01-06 21:25:09,Deposit,4440.22,UPI,,Success
18184,4744,2023-12-27 10:59:20,Withdrawal,7865.69,ATM,,Success
39684,4745,2024-12-29 03:16:19,Bill Payment,28455.89,ATM,Reliance,Success
42294,4746,2025-08-31 05:15:30,Bill Payment,4893.22,Online,Electricity Board,Pending
43543,4747,2025-04-20 03:16:16,Withdrawal,12567.88,ATM,,Success
15318,4748,2025-07-20 07:01:55,Transfer,21031.99,UPI,PhonePe,Success
30519,4749,2025-02-17 10:33:05,Deposit,6871.46,ATM,,Success
19032,4750,2025-02-23 07:31:29,Deposit,6797.24,ATM,,Failed
6332,4751,2024-11-24 05:10:37,Transfer,4776.71,Online,Amazon,Success
19553,4752,2025-08-12 10:53:18,Withdrawal,4392.04,Branch,,Success
46798,4753,2024-08-02 16:04:42,Withdrawal,363.44,UPI,,Success
33540,4754,2025-08-03 04:16:04,Deposit,5705.18,Online,,Success
29751,4755,2024-04-03 10:22:08,Withdrawal,29030.06,Branch,,Success
33649,4756,2024-11-29 00:52:00,Deposit,2700.4,Branch,,Success
34593,4757,2023-12-11 12:47:47,Deposit,13288.03,Online,,Success
6730,4758,2025-04-02 18:11:18,Withdrawal,3757.31,UPI,,Success
22876,4759,2025-01-02 12:56:46,Deposit,15970.21,Branch,,Success
43697,4760,2025-06-06 08:08:07,Transfer,14462.47,Branch,PayTM,Success
35571,4761,2025-06-29 07:22:09,Withdrawal,509.34,UPI,,Success
40706,4762,2024-02-20 16:38:27,Withdrawal,17943.25,ATM,,Success
22799,4763,2024-08-12 13:31:45,Deposit,9823.48,UPI,,Success
34735,4764,2024-07-02 17:19:25,Deposit,131.07,UPI,,Success
23696,4765,2025-07-20 23:57:30,Bill Payment,27772.13,UPI,IRCTC,Success
4256,4766,2025-02-20 19:23:32,Deposit,5590.29,Branch,,Failed
43414,4767,2025-08-10 01:16:56,Deposit,34772.49,ATM,,Success
4730,4768,2024-05-07 14:11:52,Deposit,11562.12,ATM,,Success
8537,4769,2025-02-17 14:13:48,Withdrawal,8274.21,UPI,,Success
15958,4770,2024-01-17 03:48:19,Withdrawal,7405.71,UPI,,Success
6026,4771,2024-09-29 03:15:28,Deposit,6459.97,Online,,Success
26881,4772,2025-04-23 15:12:34,Deposit,9243.85,ATM,,Success
5315,4773,2025-05-02 23:59:07,Withdrawal,161.1,UPI,,Failed
1710,4774,2025-06-29 21:38:53,Deposit,4147.9,UPI,,Pending
485,4775,2025-06-22 14:02:07,Deposit,15747.75,Online,,Success
33291,4776,2025-07-06 22:16:39,Transfer,8215.37,Branch,Gas Supplier,Failed
3373,4777,2025-06-21 13:55:08,Deposit,14188.38,Online,,Success
26480,4778,2024-03-25 06:02:07,Transfer,16136.1,ATM,IRCTC,Pending
26976,4779,2024-01-20 18:34:23,Deposit,9782.82,Online,,Success
24808,4780,2024-11-04 07:11:25,Deposit,25060.35,Branch,,Success
29055,4781,2025-05-17 21:31:22,Withdrawal,10418.82,Online,,Success
42913,4782,2025-03-19 12:31:32,Deposit,13960.38,Online,,Success
211,4783,2025-03-12 02:56:38,Withdrawal,6755.55,Branch,,Success
2801,4784,2024-05-11 12:48:44,Deposit,6938.47,ATM,,Success
30835,4785,2024-12-27 13:59:21,Transfer,19944.66,Online,Gas Supplier,Success
28558,4786,2023-10-12 23:04:21,Withdrawal,22149.74,UPI,,Failed
46167,4787,2025-06-24 09:40:14,Transfer,2117.03,UPI,Flipkart,Success
27152,4788,2024-12-12 14:56:23,Deposit,9430.06,Online,,Success
20481,4789,2024-02-09 18:21:31,Transfer,109.75,ATM,Water Board,Success
38940,4790,2025-01-01 11:11:27,Deposit,7080.49,ATM,,Failed
1606,4791,2025-04-13 18:53:24,Bill Payment,155.36,Online,Reliance,Success
48985,4792,2024-09-19 12:24:05,Deposit,7396.48,UPI,,Success
48653,4793,2024-01-18 20:17:59,Withdrawal,9779.72,UPI,,Pending
48801,4794,2023-10-11 15:43:03,Deposit,9055.87,Online,,Success
38015,4795,2024-05-11 18:43:12,Withdrawal,5112.97,Branch,,Success
37129,4796,2025-02-22 16:55:12,Bill Payment,174.36,ATM,Gas Supplier,Success
4239,4797,2024-03-28 17:33:19,Deposit,2196.2,UPI,,Success
15598,4798,2024-09-10 11:08:41,Deposit,23952.77,UPI,,Success
41736,4799,2024-06-14 05:23:03,Deposit,2612.98,Branch,,Success
27715,4800,2024-07-17 15:29:51,Bill Payment,4213.52,Online,Amazon,Failed
16270,4801,2025-09-26 03:08:22,Deposit,981.82,ATM,,Success
18689,4802,2024-01-14 12:08:05,Bill Payment,16784.8,ATM,Water Board,Success
2954,4803,2025-08-23 12:02:59,Withdrawal,5023.09,ATM,,Pending
29260,4804,2025-10-07 13:50:42,Withdrawal,3106.09,ATM,,Success
15901,4805,2025-07-12 06:50:46,Deposit,11583.73,UPI,,Success
26037,4806,2024-06-12 02:48:47,Withdrawal,15330.98,ATM,,Success
22080,4807,2025-01-13 12:10:18,Bill Payment,657.79,Online,PhonePe,Success
40651,4808,2024-08-20 10:19:22,Deposit,7389.5,UPI,,Success
45619,4809,2024-07-05 04:20:06,Bill Payment,1292.31,UPI,PayTM,Success
45293,4810,2024-11-25 02:30:36,Deposit,2071.74,Online,,Success
9032,4811,2024-06-12 02:33:52,Deposit,7721.72,Online,,Success
42538,4812,2025-02-11 13:28:43,Deposit,8794.4,ATM,,Success
10169,4813,2024-07-22 11:51:01,Transfer,4738.72,ATM,BigBasket,Success
17556,4814,2025-05-24 12:00:04,Withdrawal,16421.22,Branch,,Success
28667,4815,2025-01-07 16:50:24,Deposit,64409.04,UPI,,Success
43925,4816,2024-04-04 17:08:46,Bill Payment,14542.73,ATM,BigBasket,Success
42909,4817,2024-03-12 16:11:43,Withdrawal,5144.88,Branch,,Success
1515,4818,2024-08-05 02:59:55,Withdrawal,8006.55,ATM,,Success
37810,4819,2024-10-21 03:39:48,Deposit,1339.47,ATM,,Failed
34322,4820,2024-12-05 14:53:47,Withdrawal,23762.96,UPI,,Success
13606,4821,2024-08-22 20:13:43,Withdrawal,21512.96,Online,,Success
27602,4822,2023-12-29 19:57:46,Withdrawal,5339.14,UPI,,Success
12811,4823,2025-02-23 02:02:45,Transfer,22867.26,Online,IRCTC,Success
34545,4824,2024-11-13 12:57:45,Transfer,36390.22,Online,Electricity Board,Success
35496,4825,2024-06-04 18:25:43,Deposit,1264.03,Branch,,Failed
25500,4826,2024-04-17 14:51:17,Bill Payment,7098.64,Branch,PhonePe,Success
37561,4827,2024-01-14 05:36:46,Withdrawal,1379.35,Branch,,Success
28533,4828,2025-03-04 00:29:47,Withdrawal,2961.6,Online,,Success
12327,4829,2024-08-25 23:42:57,Deposit,35610.25,UPI,,Pending
8892,4830,2024-08-22 21:48:58,Deposit,2145.8,Online,,Success
39920,4831,2025-01-30 19:06:05,Withdrawal,1782.42,Branch,,Failed
22256,4832,2023-11-21 09:05:07,Bill Payment,20284.41,Online,Amazon,Success
7972,4833,2025-04-12 03:08:29,Deposit,967.25,UPI,,Success
40855,4834,2024-11-14 04:47:34,Deposit,4840.25,Online,,Success
28458,4835,2024-03-15 18:49:00,Bill Payment,8685.33,ATM,BigBasket,Pending
41058,4836,2025-03-18 14:43:31,Deposit,23940.01,ATM,,Success
5456,4837,2025-10-04 20:39:39,Bill Payment,15367.53,Branch,PhonePe,Success
39216,4838,2025-07-23 01:27:15,Deposit,2282.42,ATM,,Success
37829,4839,2024-01-11 11:17:25,Bill Payment,13397.44,Online,Electricity Board,Success
36870,4840,2024-04-16 06:21:54,Withdrawal,6119.71,ATM,,Success
8271,4841,2023-10-10 01:31:07,Deposit,21071.75,Online,,Success
507,4842,2024-09-22 17:25:23,Deposit,3139.19,ATM,,Success
36688,4843,2024-02-28 07:27:39,Withdrawal,15095.38,Branch,,Success
33362,4844,2024-11-21 03:33:25,Transfer,28566.29,Branch,BigBasket,Success
36798,4845,2023-12-30 11:33:37,Deposit,2277.47,Online,,Success
14164,4846,2024-06-19 20:33:25,Bill Payment,7547.84,Online,PhonePe,Success
18698,4847,2025-10-03 09:43:05,Transfer,8043.64,Online,Reliance,Pending
18395,4848,2023-10-31 22:13:33,Deposit,2655.27,ATM,,Failed
39234,4849,2024-10-20 17:22:53,Bill Payment,4399.21,Online,Amazon,Success
20638,4850,2025-04-27 00:52:43,Withdrawal,3759.26,Branch,,Success
32345,4851,2023-12-27 13:52:11,Transfer,9266.18,Branch,IRCTC,Success
12633,4852,2024-05-06 15:52:02,Withdrawal,8278.25,UPI,,Pending
32359,4853,2024-12-29 22:41:46,Deposit,14273.18,ATM,,Success
21962,4854,2024-11-19 19:51:42,Withdrawal,1800.54,ATM,,Success
11601,4855,2024-04-01 10:25:18,Transfer,3413.96,ATM,Flipkart,Success
34266,4856,2024-05-06 18:29:11,Transfer,6272.68,ATM,IRCTC,Failed
18216,4857,2024-03-29 11:30:22,Bill Payment,2873.13,Online,PhonePe,Success
3848,4858,2024-10-06 01:56:53,Deposit,7618.23,ATM,,Success
18877,4859,2025-08-21 18:41:01,Transfer,9991.26,Online,Flipkart,Success
9846,4860,2025-02-24 16:44:47,Deposit,4534.46,UPI,,Success
39155,4861,2024-10-16 06:17:13,Withdrawal,18337.08,Online,,Success
14182,4862,2024-07-30 00:05:32,Withdrawal,2243.4,UPI,,Success
27921,4863,2023-12-08 20:26:09,Transfer,18009.95,Branch,IRCTC,Success
3933,4864,2024-07-27 03:40:42,Deposit,11712.95,UPI,,Success
19857,4865,2024-12-01 22:23:23,Deposit,10628.95,Branch,,Success
30089,4866,2024-05-13 09:43:36,Deposit,8447.95,ATM,,Success
36039,4867,2024-09-24 07:59:48,Deposit,23731.94,UPI,,Success
9024,4868,2024-06-19 18:39:01,Withdrawal,16070.88,Online,,Success
22902,4869,2024-06-03 17:03:07,Deposit,1633.3,UPI,,Failed
30672,4870,2025-09-16 09:20:59,Deposit,15047.49,ATM,,Success
41682,4871,2024-10-12 07:53:20,Withdrawal,7809.43,Online,,Success
9527,4872,2025-09-02 03:25:53,Withdrawal,15854.99,ATM,,Success
18054,4873,2024-09-03 02:05:54,Deposit,9446.53,ATM,,Success
16701,4874,2023-12-05 16:14:29,Deposit,10751.16,Branch,,Success
35533,4875,2025-07-05 03:17:10,Withdrawal,8239.86,UPI,,Success
26863,4876,2024-02-19 02:42:59,Withdrawal,33490.98,Branch,,Success
49026,4877,2023-12-19 11:47:06,Bill Payment,2388.97,Online,PhonePe,Success
37124,4878,2024-07-06 06:57:37,Deposit,7454.69,ATM,,Success
46197,4879,2025-01-17 09:26:32,Deposit,2980.91,Branch,,Success
15039,4880,2025-06-04 06:35:00,Deposit,5666.45,ATM,,Success
11349,4881,2024-08-01 17:47:59,Deposit,6810.57,Branch,,Pending
16188,4882,2024-02-05 07:47:59,Deposit,11876.82,ATM,,Success
9562,4883,2024-09-17 01:01:04,Transfer,43308.05,UPI,PhonePe,Success
5274,4884,2024-02-11 15:12:10,Transfer,3478.78,Branch,Electricity Board,Success
49304,4885,2025-08-29 07:49:28,Deposit,7924.35,Online,,Pending
23269,4886,2024-09-30 11:40:28,Transfer,53721.73,UPI,PayTM,Failed
33815,4887,2025-07-31 10:41:51,Deposit,9574.49,Branch,,Success
45656,4888,2023-12-30 11:46:09,Bill Payment,12998.15,UPI,Electricity Board,Success
1087,4889,2025-09-04 09:50:27,Bill Payment,19935.39,UPI,Electricity Board,Success
28725,4890,2023-12-01 23:32:40,Withdrawal,8363.69,Online,,Success
10534,4891,2024-04-16 22:05:28,Transfer,5561.84,Online,Water Board,Success
27495,4892,2025-02-23 13:02:46,Deposit,7476.11,Online,,Success
35618,4893,2023-12-04 19:40:36,Deposit,1380.18,UPI,,Success
45353,4894,2025-06-02 08:39:00,Transfer,26239.14,UPI,PayTM,Success
40897,4895,2025-05-31 02:38:40,Transfer,919.67,UPI,Electricity Board,Success
7414,4896,2025-08-15 08:55:15,Withdrawal,6204.6,UPI,,Success
5792,4897,2024-04-23 01:13:52,Withdrawal,7982.44,ATM,,Success
44785,4898,2024-09-03 06:23:54,Withdrawal,2921.34,Online,,Success
36281,4899,2025-02-24 15:24:18,Withdrawal,3799.11,UPI,,Success
33406,4900,2023-10-09 08:35:30,Deposit,1084.26,ATM,,Success
22267,4901,2025-03-03 03:18:29,Transfer,4429.64,ATM,BigBasket,Success
28836,4902,2024-08-08 03:39:29,Deposit,6980.58,UPI,,Success
15847,4903,2024-04-21 01:12:55,Deposit,1547.42,ATM,,Success
35868,4904,2025-09-18 18:59:34,Deposit,149.68,ATM,,Success
12459,4905,2024-05-11 23:11:34,Deposit,41299.14,Online,,Success
9301,4906,2025-03-13 08:09:38,Deposit,10743.02,UPI,,Success
10485,4907,2025-06-19 14:36:52,Deposit,10700.73,ATM,,Success
7369,4908,2024-05-27 05:46:14,Withdrawal,1578.86,UPI,,Success
30953,4909,2024-05-09 20:07:27,Deposit,22292.28,ATM,,Success
34050,4910,2024-02-06 21:43:54,Withdrawal,13783.26,Online,,Success
21959,4911,2024-04-29 11:20:22,Transfer,396.4,ATM,IRCTC,Success
45134,4912,2025-04-23 03:01:16,Deposit,2252.73,UPI,,Success
49616,4913,2024-04-07 21:05:20,Withdrawal,1632.18,ATM,,Pending
15254,4914,2024-04-27 05:13:13,Deposit,6280.99,Branch,,Success
46199,4915,2025-07-16 04:44:13,Bill Payment,8574.17,UPI,Water Board,Pending
6861,4916,2024-09-08 01:35:40,Deposit,12577.9,ATM,,Success
25461,4917,2024-11-21 11:53:43,Withdrawal,2313.05,Online,,Success
12234,4918,2025-05-12 17:51:23,Deposit,3990.87,Branch,,Success
13683,4919,2024-04-14 08:59:22,Deposit,18929.53,ATM,,Success
13981,4920,2023-12-19 14:12:54,Transfer,25827.79,Online,Gas Supplier,Success
21654,4921,2024-05-31 14:59:18,Transfer,1579.73,Branch,IRCTC,Success
9365,4922,2023-12-26 04:35:57,Transfer,14300.12,Online,BigBasket,Success
43109,4923,2025-03-24 03:30:11,Deposit,2374.57,Branch,,Success
36785,4924,2025-05-22 23:25:03,Withdrawal,10435.86,Branch,,Success
5502,4925,2024-09-27 14:22:28,Deposit,2256.83,UPI,,Success
25074,4926,2025-06-20 13:54:45,Deposit,52824.01,ATM,,Success
49171,4927,2025-03-14 19:27:50,Deposit,12451.87,ATM,,Success
10081,4928,2024-07-17 23:25:15,Withdrawal,18530.59,UPI,,Success
40601,4929,2025-09-02 13:31:20,Withdrawal,373.78,ATM,,Success
18358,4930,2025-04-11 04:39:25,Withdrawal,2648.21,Branch,,Success
24877,4931,2023-12-24 07:06:41,Transfer,5074.06,Branch,Flipkart,Success
6765,4932,2024-02-13 13:24:26,Bill Payment,841.29,Online,Gas Supplier,Success
45660,4933,2024-11-01 03:26:08,Deposit,3637.68,UPI,,Success
29896,4934,2024-03-21 05:47:27,Deposit,26529.97,Online,,Success
27196,4935,2024-06-01 13:19:16,Deposit,478.19,UPI,,Pending
38928,4936,2024-10-10 22:14:56,Deposit,12936.04,Online,,Success
35373,4937,2023-11-15 16:22:51,Deposit,1388.48,UPI,,Pending
15554,4938,2024-09-23 03:20:07,Transfer,13602.86,Online,IRCTC,Success
30977,4939,2025-09-03 02:53:41,Deposit,22344.4,UPI,,Success
22779,4940,2024-08-16 21:16:27,Deposit,17947.3,Branch,,Success
12369,4941,2024-07-01 17:31:05,Withdrawal,9078.06,UPI,,Success
37862,4942,2024-03-22 12:04:07,Withdrawal,1486.27,ATM,,Success
45772,4943,2023-12-15 19:52:34,Transfer,24355.08,Branch,Amazon,Pending
29926,4944,2024-01-04 08:19:11,Deposit,1880.6,ATM,,Success
23154,4945,2024-03-13 12:00:23,Bill Payment,223.81,Branch,Electricity Board,Success
445,4946,2024-06-13 13:18:05,Deposit,11139.08,Branch,,Failed
20177,4947,2024-05-01 17:08:07,Deposit,3490.59,Online,,Success
14646,4948,2023-12-16 12:43:08,Bill Payment,1900.62,ATM,PayTM,Success
40220,4949,2025-06-30 15:00:54,Deposit,3778.26,UPI,,Success
26895,4950,2025-08-19 13:49:35,Deposit,13861.15,UPI,,Success
31411,4951,2025-05-26 05:41:18,Bill Payment,10177.58,Online,IRCTC,Success
46174,4952,2025-04-11 15:13:19,Transfer,12748.48,Branch,Water Board,Success
14689,4953,2024-07-25 03:09:41,Transfer,20433.12,Online,PhonePe,Success
17463,4954,2024-05-28 12:15:23,Withdrawal,3927.82,Online,,Pending
14896,4955,2025-05-06 04:53:44,Deposit,3380.38,Branch,,Success
29643,4956,2024-07-29 13:00:56,Transfer,8527.12,ATM,Reliance,Success
17587,4957,2023-11-05 11:56:58,Deposit,16906.39,Online,,Success
46732,4958,2024-11-06 10:18:02,Bill Payment,618.93,UPI,PayTM,Success
40862,4959,2025-05-01 04:16:43,Withdrawal,9861.45,Branch,,Success
42136,4960,2024-11-04 04:50:01,Deposit,12309.99,UPI,,Success
46326,4961,2024-09-01 13:06:58,Deposit,31620.23,Online,,Success
23737,4962,2024-03-29 21:44:49,Deposit,7175.26,ATM,,Success
41665,4963,2024-08-28 18:43:56,Deposit,14321.5,Online,,Success
29318,4964,2024-09-15 00:15:43,Withdrawal,15830.59,Branch,,Success
34706,4965,2023-12-08 20:46:14,Deposit,502.42,Online,,Success
49371,4966,2023-12-05 16:15:45,Deposit,7458.34,UPI,,Success
